datasets,bioentities
2000001,2048100
2000001,2048102
2000001,2048104
2000001,2048106
2000001,2048109
2000001,2048111
2000001,2048113
2000001,2048115
2000001,2048117
2000001,2048119
2000001,2048122
2000001,2048124
2000001,2048126
2000001,2048129
2000001,2048131
2000001,2048133
2000001,2048135
2000001,2048137
2000001,2048139
2000001,2048142
2000001,2048144
2000001,2048146
2000001,2048149
2000001,2048151
2000001,2048153
2000001,2048155
2000001,2048158
2000001,2048160
2000001,2048162
2000001,2048165
2000001,2048167
2000001,2048169
2000001,2048171
2000001,2048174
2000001,2048176
2000001,2048178
2000001,2048181
2000001,2048183
2000001,2048185
2000001,2048188
2000001,2048190
2000001,2048192
2000001,2048194
2000001,2048196
2000001,2048198
2000001,2048201
2000001,2048203
2000001,2048205
2000001,2048207
2000001,2048209
2000001,2048211
2000001,2048214
2000001,2048216
2000001,2048218
2000001,2048220
2000001,2048223
2000001,2048225
2000001,2048227
2000001,2048229
2000001,2048231
2000001,2048234
2000001,2048236
2000001,2048238
2000001,2048241
2000001,2048243
2000001,2048245
2000001,2048247
2000001,2048249
2000001,2048252
2000001,2048254
2000001,2048256
2000001,2048258
2000001,2048261
2000001,2048263
2000001,2048265
2000001,2048267
2000001,2048270
2000001,2048272
2000001,2048274
2000001,2048276
2000001,2048279
2000001,2048281
2000001,2048283
2000001,2048286
2000001,2048288
2000001,2048290
2000001,2048292
2000001,2048294
2000001,2048297
2000001,2048299
2000001,2048301
2000001,2048303
2000001,2048305
2000001,2048307
2000001,2048309
2000001,2048311
2000001,2048313
2000001,2048315
2000001,2048317
2000001,2048320
2000001,2048322
2000001,2048324
2000001,2048326
2000001,2048328
2000001,2048331
2000001,2048333
2000001,2048335
2000001,2048338
2000001,2048340
2000001,2048342
2000001,2048345
2000001,2048347
2000001,2048348
2000001,2048350
2000001,2048353
2000001,2048355
2000001,2048357
2000001,2048359
2000001,2048361
2000001,2048363
2000001,2048365
2000001,2048368
2000001,2048370
2000001,2048372
2000001,2048375
2000001,2048377
2000001,2048379
2000001,2048381
2000001,2048384
2000001,2048386
2000001,2048388
2000001,2048390
2000001,2048393
2000001,2048395
2000001,2048397
2000001,2048399
2000001,2048402
2000001,2048404
2000001,2048406
2000001,2048408
2000001,2048411
2000001,2048413
2000001,2048415
2000001,2048418
2000001,2048420
2000001,2048422
2000001,2048425
2000001,2048427
2000001,2048429
2000001,2048431
2000001,2048433
2000001,2048435
2000001,2048437
2000001,2048440
2000001,2048442
2000001,2048444
2000001,2048446
2000001,2048448
2000001,2048450
2000001,2048452
2000001,2048455
2000001,2048457
2000001,2048459
2000001,2048461
2000001,2048464
2000001,2048466
2000001,2048468
2000001,2048470
2000001,2048472
2000001,2048474
2000001,2048476
2000001,2048478
2000001,2048480
2000001,2048482
2000001,2048484
2000001,2048487
2000001,2048489
2000001,2048491
2000001,2048494
2000001,2048496
2000001,2048498
2000001,2048501
2000001,2048503
2000001,2048505
2000001,2048507
2000001,2048510
2000001,2048512
2000001,2048514
2000001,2048516
2000001,2048518
2000001,2048520
2000001,2048522
2000001,2048525
2000001,2048527
2000001,2048529
2000001,2048531
2000001,2048533
2000001,2048535
2000001,2048538
2000001,2048540
2000001,2048542
2000001,2048545
2000001,2048547
2000001,2048549
2000001,2048552
2000001,2048554
2000001,2048556
2000001,2048559
2000001,2048561
2000001,2048563
2000001,2048565
2000001,2048568
2000001,2048570
2000001,2048572
2000001,2048574
2000001,2048577
2000001,2048579
2000001,2048581
2000001,2048583
2000001,2048585
2000001,2048588
2000001,2048590
2000001,2048592
2000001,2048595
2000001,2048597
2000001,2048599
2000001,2048601
2000001,2048603
2000001,2048606
2000001,2048608
2000001,2048610
2000001,2048612
2000001,2048614
2000001,2048617
2000001,2048619
2000001,2048621
2000001,2048623
2000001,2048625
2000001,2048627
2000001,2048629
2000001,2048631
2000001,2048633
2000001,2048636
2000001,2048638
2000001,2048640
2000001,2048642
2000001,2048644
2000001,2048647
2000001,2048649
2000001,2048651
2000001,2048654
2000001,2048656
2000001,2048658
2000001,2048661
2000001,2048663
2000001,2048665
2000001,2048668
2000001,2048670
2000001,2048672
2000001,2048674
2000001,2048676
2000001,2048678
2000001,2048680
2000001,2048682
2000001,2048684
2000001,2048686
2000001,2048688
2000001,2048690
2000001,2048692
2000001,2048694
2000001,2048697
2000001,2048699
2000001,2048701
2000001,2048703
2000001,2048705
2000001,2048707
2000001,2048710
2000001,2048712
2000001,2048714
2000001,2048717
2000001,2048719
2000001,2048721
2000001,2048723
2000001,2048726
2000001,2048728
2000001,2048730
2000001,2048733
2000001,2048735
2000001,2048737
2000001,2048739
2000001,2048742
2000001,2048744
2000001,2048746
2000001,2048749
2000001,2048751
2000001,2048753
2000001,2048756
2000001,2048758
2000001,2048760
2000001,2048762
2000001,2048765
2000001,2048767
2000001,2048769
2000001,2048771
2000001,2048774
2000001,2048776
2000001,2048778
2000001,2048781
2000001,2048783
2000001,2048785
2000001,2048787
2000001,2048790
2000001,2048792
2000001,2048794
2000001,2048796
2000001,2048799
2000001,2048801
2000001,2048803
2000001,2048805
2000001,2048807
2000001,2048809
2000001,2048812
2000001,2048814
2000001,2048816
2000001,2048819
2000001,2048821
2000001,2048823
2000001,2048825
2000001,2048827
2000001,2048829
2000001,2048832
2000001,2048834
2000001,2048836
2000001,2048838
2000001,2048841
2000001,2048843
2000001,2048845
2000001,2048848
2000001,2048850
2000001,2048852
2000001,2048855
2000001,2048857
2000001,2048859
2000001,2048861
2000001,2048864
2000001,2048866
2000001,2048868
2000001,2048870
2000001,2048872
2000001,2048875
2000001,2048877
2000001,2048879
2000001,2048881
2000001,2048884
2000001,2048886
2000001,2048888
2000001,2048890
2000001,2048893
2000001,2048895
2000001,2048897
2000001,2048899
2000001,2048901
2000001,2048904
2000001,2048906
2000001,2048908
2000001,2048910
2000001,2048913
2000001,2048915
2000001,2048917
2000001,2048920
2000001,2048922
2000001,2048924
2000001,2048927
2000001,2048929
2000001,2048931
2000001,2048933
2000001,2048935
2000001,2048938
2000001,2048940
2000001,2048942
2000001,2048944
2000001,2048947
2000001,2048949
2000001,2048951
2000001,2048953
2000001,2048955
2000001,2048957
2000001,2048959
2000001,2048962
2000001,2048964
2000001,2048966
2000001,2048969
2000001,2048971
2000001,2048973
2000001,2048976
2000001,2048978
2000001,2048980
2000001,2048983
2000001,2048985
2000001,2048987
2000001,2048990
2000001,2048992
2000001,2048994
2000001,2048996
2000001,2048999
2000001,2049001
2000001,2049003
2000001,2049005
2000001,2049007
2000001,2049009
2000001,2049011
2000001,2049013
2000001,2049016
2000001,2049018
2000001,2049020
2000001,2049023
2000001,2049025
2000001,2049027
2000001,2049030
2000001,2049032
2000001,2049034
2000001,2049037
2000001,2049039
2000001,2049041
2000001,2049044
2000001,2049046
2000001,2049048
2000001,2049050
2000001,2049052
2000001,2049055
2000001,2049057
2000001,2049059
2000001,2049061
2000001,2049064
2000001,2049066
2000001,2049068
2000001,2049071
2000001,2049073
2000001,2049075
2000001,2049077
2000001,2049079
2000001,2049081
2000001,2049083
2000001,2049085
2000001,2049087
2000001,2049089
2000001,2049092
2000001,2049094
2000001,2049096
2000001,2049098
2000001,2049101
2000001,2049103
2000001,2049105
2000001,2049108
2000001,2049110
2000001,2049112
2000001,2049114
2000001,2049116
2000001,2049119
2000001,2049121
2000001,2049123
2000001,2049126
2000001,2049128
2000001,2049130
2000001,2049132
2000001,2049134
2000001,2049136
2000001,2049139
2000001,2049141
2000001,2049143
2000001,2049146
2000001,2049148
2000001,2049150
2000001,2049152
2000001,2049154
2000001,2049157
2000001,2049159
2000001,2049161
2000001,2049164
2000001,2049166
2000001,2049168
2000001,2049170
2000001,2049173
2000001,2049175
2000001,2049177
2000001,2049180
2000001,2049182
2000001,2049184
2000001,2049186
2000001,2049188
2000001,2049190
2000001,2049193
2000001,2049195
2000001,2049197
2000001,2049200
2000001,2049202
2000001,2049204
2000001,2049206
2000001,2049209
2000001,2049211
2000001,2049213
2000001,2049215
2000001,2049218
2000001,2049220
2000001,2049222
2000001,2049224
2000001,2049226
2000001,2049228
2000001,2049230
2000001,2049232
2000001,2049235
2000001,2049237
2000001,2049239
2000001,2049241
2000001,2049244
2000001,2049246
2000001,2049248
2000001,2049251
2000001,2049253
2000001,2049255
2000001,2049257
2000001,2049260
2000001,2049262
2000001,2049264
2000001,2049267
2000001,2049269
2000001,2049271
2000001,2049274
2000001,2049276
2000001,2049278
2000001,2049280
2000001,2049282
2000001,2049284
2000001,2049287
2000001,2049289
2000001,2049291
2000001,2049294
2000001,2049296
2000001,2049298
2000001,2049301
2000001,2049303
2000001,2049305
2000001,2049307
2000001,2049310
2000001,2049312
2000001,2049314
2000001,2049316
2000001,2049319
2000001,2049321
2000001,2049323
2000001,2049326
2000001,2049328
2000001,2049330
2000001,2049332
2000001,2049334
2000001,2049336
2000001,2049339
2000001,2049341
2000001,2049343
2000001,2049346
2000001,2049348
2000001,2049350
2000001,2049353
2000001,2049355
2000001,2049357
2000001,2049360
2000001,2049362
2000001,2049364
2000001,2049366
2000001,2049369
2000001,2049371
2000001,2049373
2000001,2049376
2000001,2049378
2000001,2049380
2000001,2049382
2000001,2049385
2000001,2049387
2000001,2049389
2000001,2049391
2000001,2049394
2000001,2049396
2000001,2049398
2000001,2049400
2000001,2049403
2000001,2049405
2000001,2049407
2000001,2049409
2000001,2049411
2000001,2049414
2000001,2049416
2000001,2049418
2000001,2049421
2000001,2049423
2000001,2049425
2000001,2049427
2000001,2049430
2000001,2049432
2000001,2049434
2000001,2049436
2000001,2049439
2000001,2049441
2000001,2049443
2000001,2049446
2000001,2049448
2000001,2049450
2000001,2049452
2000001,2049454
2000001,2049456
2000001,2049459
2000001,2049461
2000001,2049463
2000001,2049466
2000001,2049468
2000001,2049470
2000001,2049473
2000001,2049475
2000001,2049477
2000001,2049479
2000001,2049482
2000001,2049484
2000001,2049486
2000001,2049488
2000001,2049491
2000001,2049493
2000001,2049495
2000001,2049498
2000001,2049500
2000001,2049502
2000001,2049505
2000001,2049507
2000001,2049509
2000001,2049511
2000001,2049513
2000001,2049515
2000001,2049518
2000001,2049520
2000001,2049522
2000001,2049524
2000001,2049527
2000001,2049529
2000001,2049531
2000001,2049533
2000001,2049535
2000001,2049537
2000001,2049539
2000001,2049541
2000001,2049543
2000001,2049545
2000001,2049548
2000001,2049550
2000001,2049552
2000001,2049555
2000001,2049557
2000001,2049559
2000001,2049562
2000001,2049564
2000001,2049566
2000001,2049568
2000001,2049571
2000001,2049573
2000001,2049575
2000001,2049577
2000001,2049580
2000001,2049582
2000001,2049584
2000001,2049587
2000001,2049589
2000001,2049591
2000001,2049593
2000001,2049595
2000001,2049598
2000001,2049600
2000001,2049602
2000001,2049605
2000001,2049607
2000001,2049609
2000001,2049611
2000001,2049613
2000001,2049616
2000001,2049618
2000001,2049620
2000001,2049623
2000001,2049625
2000001,2049627
2000001,2049630
2000001,2049632
2000001,2049634
2000001,2049636
2000001,2049638
2000001,2049640
2000001,2049643
2000001,2049645
2000001,2049647
2000001,2049650
2000001,2049652
2000001,2049654
2000001,2049657
2000001,2049659
2000001,2049661
2000001,2049664
2000001,2049666
2000001,2049668
2000001,2049670
2000001,2049672
2000001,2049674
2000001,2049677
2000001,2049679
2000001,2049681
2000001,2049683
2000001,2049685
2000001,2049687
2000001,2049689
2000001,2049691
2000001,2049693
2000001,2049695
2000001,2049698
2000001,2049700
2000001,2049702
2000001,2049704
2000001,2049707
2000001,2049709
2000001,2049711
2000001,2049713
2000001,2049716
2000001,2049718
2000001,2049720
2000001,2049722
2000001,2049724
2000001,2049726
2000001,2049728
2000001,2049730
2000001,2049732
2000001,2049734
2000001,2049736
2000001,2049738
2000001,2049740
2000001,2049743
2000001,2049745
2000001,2049747
2000001,2049749
2000001,2049751
2000001,2049754
2000001,2049756
2000001,2049758
2000001,2049761
2000001,2049763
2000001,2049765
2000001,2049767
2000001,2049770
2000001,2049772
2000001,2049774
2000001,2049777
2000001,2049779
2000001,2049781
2000001,2049784
2000001,2049786
2000001,2049788
2000001,2049790
2000001,2049792
2000001,2049795
2000001,2049797
2000001,2049799
2000001,2049801
2000001,2049804
2000001,2049806
2000001,2049808
2000001,2049810
2000001,2049813
2000001,2049815
2000001,2049817
2000001,2049820
2000001,2049822
2000001,2049824
2000001,2049826
2000001,2049829
2000001,2049831
2000001,2049833
2000001,2049835
2000001,2049837
2000001,2049839
2000001,2049841
2000001,2049843
2000001,2049845
2000001,2049848
2000001,2049850
2000001,2049852
2000001,2049854
2000001,2049856
2000001,2049858
2000001,2049861
2000001,2049863
2000001,2049865
2000001,2049868
2000001,2049870
2000001,2049872
2000001,2049874
2000001,2049876
2000001,2049879
2000001,2049881
2000001,2049883
2000001,2049886
2000001,2049888
2000001,2049890
2000001,2049893
2000001,2049895
2000001,2049897
2000001,2049899
2000001,2049902
2000001,2049904
2000001,2049906
2000001,2049909
2000001,2049911
2000001,2049913
2000001,2049916
2000001,2049918
2000001,2049920
2000001,2049923
2000001,2049925
2000001,2049927
2000001,2049929
2000001,2049931
2000001,2049933
2000001,2049935
2000001,2049937
2000001,2049939
2000001,2049941
2000001,2049943
2000001,2049946
2000001,2049948
2000001,2049950
2000001,2049953
2000001,2049955
2000001,2049957
2000001,2049960
2000001,2049962
2000001,2049964
2000001,2049966
2000001,2049969
2000001,2049971
2000001,2049973
2000001,2049975
2000001,2049978
2000001,2049980
2000001,2049982
2000001,2049985
2000001,2049987
2000001,2049989
2000001,2049991
2000001,2049994
2000001,2049996
2000001,2049998
2000001,2050001
2000001,2050003
2000001,2050005
2000001,2050007
2000001,2050009
2000001,2050012
2000001,2050014
2000001,2050016
2000001,2050018
2000001,2050020
2000001,2050022
2000001,2050024
2000001,2050026
2000001,2050028
2000001,2050031
2000001,2050033
2000001,2050035
2000001,2050037
2000001,2050040
2000001,2050042
2000001,2050044
2000001,2050046
2000001,2050049
2000001,2050051
2000001,2050053
2000001,2050056
2000001,2050058
2000001,2050060
2000001,2050063
2000001,2050065
2000001,2050067
2000001,2050069
2000001,2050071
2000001,2050073
2000001,2050076
2000001,2050078
2000001,2050080
2000001,2050083
2000001,2050085
2000001,2050087
2000001,2050089
2000001,2050092
2000001,2050094
2000001,2050096
2000001,2050099
2000001,2050101
2000001,2050105
2000001,2050107
2000001,2050109
2000001,2050112
2000001,2050114
2000001,2050116
2000001,2050118
2000001,2050120
2000001,2050122
2000001,2050125
2000001,2050127
2000001,2050129
2000001,2050131
2000001,2050134
2000001,2050136
2000001,2050138
2000001,2050140
2000001,2050142
2000001,2050144
2000001,2050146
2000001,2050148
2000001,2050150
2000001,2050152
2000001,2050154
2000001,2050156
2000001,2050158
2000001,2050160
2000001,2050162
2000001,2050164
2000001,2050166
2000001,2050169
2000001,2050171
2000001,2050173
2000001,2050175
2000001,2050178
2000001,2050180
2000001,2050182
2000001,2050184
2000001,2050187
2000001,2050189
2000001,2050191
2000001,2050193
2000001,2050196
2000001,2050198
2000001,2050200
2000001,2050203
2000001,2050205
2000001,2050207
2000001,2050209
2000001,2050212
2000001,2050214
2000001,2050216
2000001,2050218
2000001,2050220
2000001,2050223
2000001,2050225
2000001,2050227
2000001,2050229
2000001,2050231
2000001,2050233
2000001,2050235
2000001,2050237
2000001,2050239
2000001,2050242
2000001,2050244
2000001,2050246
2000001,2050249
2000001,2050251
2000001,2050253
2000001,2050255
2000001,2050258
2000001,2050260
2000001,2050262
2000001,2050264
2000001,2050266
2000001,2050269
2000001,2050271
2000001,2050273
2000001,2050275
2000001,2050277
2000001,2050279
2000001,2050282
2000001,2050284
2000001,2050286
2000001,2050288
2000001,2050290
2000001,2050292
2000001,2050294
2000001,2050296
2000001,2050298
2000001,2050301
2000001,2050303
2000001,2050305
2000001,2050308
2000001,2050310
2000001,2050312
2000001,2050314
2000001,2050317
2000001,2050319
2000001,2050321
2000001,2050323
2000001,2050325
2000001,2050327
2000001,2050329
2000001,2050331
2000001,2050333
2000001,2050336
2000001,2050338
2000001,2050340
2000001,2050342
2000001,2050345
2000001,2050347
2000001,2050349
2000001,2050351
2000001,2050354
2000001,2050356
2000001,2050358
2000001,2050360
2000001,2050362
2000001,2050364
2000001,2050366
2000001,2050369
2000001,2050371
2000001,2050373
2000001,2050376
2000001,2050378
2000001,2050380
2000001,2050382
2000001,2050385
2000001,2050387
2000001,2050389
2000001,2050392
2000001,2050394
2000001,2050396
2000001,2050398
2000001,2050400
2000001,2050402
2000001,2050404
2000001,2050407
2000001,2050409
2000001,2050411
2000001,2050413
2000001,2050415
2000001,2050417
2000001,2050419
2000001,2050421
2000001,2050423
2000001,2050425
2000001,2050428
2000001,2050430
2000001,2050432
2000001,2050435
2000001,2050437
2000001,2050439
2000001,2050441
2000001,2050443
2000001,2050445
2000001,2050447
2000001,2050450
2000001,2050452
2000001,2050454
2000001,2050457
2000001,2050459
2000001,2050461
2000001,2050464
2000001,2050466
2000001,2050468
