exons,transcripts
2031125,2031121
2031132,2031130
2031139,2031137
2031146,2031144
2031153,2031151
2031160,2031158
2031167,2031165
2031169,2031165
2031171,2031165
2031173,2031165
2031180,2031178
2031187,2031185
2031189,2031185
2031191,2031185
2031198,2031196
2031200,2031196
2031207,2031205
2031214,2031212
2031216,2031212
2031223,2031221
2031225,2031221
2031227,2031221
2031234,2031232
2031241,2031239
2031243,2031239
2031250,2031248
2031252,2031248
2031254,2031248
2031261,2031259
2031268,2031266
2031270,2031266
2031272,2031266
2031274,2031266
2031276,2031266
2031278,2031266
2031280,2031266
2031282,2031266
2031289,2031287
2031291,2031287
2031298,2031296
2031300,2031296
2031307,2031305
2031309,2031305
2031316,2031314
2031318,2031314
2031320,2031314
2031322,2031314
2031324,2031314
2031331,2031329
2031333,2031329
2031335,2031329
2031337,2031329
2031339,2031329
2031346,2031344
2031353,2031351
2031355,2031351
2031357,2031351
2031359,2031351
2031366,2031364
2031368,2031364
2031375,2031373
2031377,2031373
2031379,2031373
2031381,2031373
2031383,2031373
2031385,2031373
2031387,2031373
2031389,2031373
2031391,2031373
2031398,2031396
2031400,2031396
2031402,2031396
2031409,2031407
2031416,2031414
2031418,2031414
2031420,2031414
2031422,2031414
2031424,2031414
2031426,2031414
2031428,2031414
2031435,2031433
2031437,2031433
2031439,2031433
2031446,2031444
2031453,2031451
2031460,2031458
2031462,2031458
2031464,2031458
2031471,2031469
2031473,2031469
2031475,2031469
2031477,2031469
2031479,2031469
2031481,2031469
2031488,2031486
2031495,2031493
2031502,2031500
2031504,2031500
2031506,2031500
2031508,2031500
2031515,2031513
2031517,2031513
2031524,2031522
2031526,2031522
2031528,2031522
2031530,2031522
2031532,2031522
2031539,2031537
2031541,2031537
2031548,2031546
2031550,2031546
2031552,2031546
2031554,2031546
2031556,2031546
2031558,2031546
2031560,2031546
2031562,2031546
2031564,2031546
2031566,2031546
2031568,2031546
2031570,2031546
2031572,2031546
2031574,2031546
2031576,2031546
2031578,2031546
2031580,2031546
2031582,2031546
2031589,2031587
2031591,2031587
2031593,2031587
2031595,2031587
2031597,2031587
2031604,2031602
2031606,2031602
2031613,2031611
2031615,2031611
2031617,2031611
2031619,2031611
2031626,2031624
2031633,2031631
2031640,2031638
2031642,2031638
2031644,2031638
2031646,2031638
2031648,2031638
2031650,2031638
2031652,2031638
2031654,2031638
2031656,2031638
2031658,2031638
2031660,2031638
2031667,2031665
2031674,2031672
2031676,2031672
2031678,2031672
2031680,2031672
2031682,2031672
2031684,2031672
2031686,2031672
2031688,2031672
2031690,2031672
2031692,2031672
2031694,2031672
2031696,2031672
2031698,2031672
2031700,2031672
2031707,2031705
2031709,2031705
2031711,2031705
2031718,2031716
2031725,2031723
2031727,2031723
2031734,2031732
2031741,2031739
2031743,2031739
2031745,2031739
2031747,2031739
2031754,2031752
2031761,2031759
2031768,2031766
2031770,2031766
2031772,2031766
2031774,2031766
2031776,2031766
2031783,2031781
2031785,2031781
2031792,2031790
2031799,2031797
2031801,2031797
2031803,2031797
2031805,2031797
2031812,2031810
2031814,2031810
2031821,2031819
2031823,2031819
2031830,2031828
2031837,2031835
2031839,2031835
2031841,2031835
2031843,2031835
2031845,2031835
2031852,2031850
2031854,2031850
2031861,2031859
2031868,2031866
2031875,2031873
2031882,2031880
2031884,2031880
2031886,2031880
2031888,2031880
2031890,2031880
2031897,2031895
2031904,2031902
2031906,2031902
2031913,2031911
2031920,2031918
2031922,2031918
2031924,2031918
2031931,2031929
2031933,2031929
2031940,2031938
2031947,2031945
2031949,2031945
2031951,2031945
2031958,2031956
2031965,2031963
2031972,2031970
2031974,2031970
2031976,2031970
2031983,2031981
2031985,2031981
2031992,2031990
2031999,2031997
2032001,2031997
2032003,2031997
2032005,2031997
2032007,2031997
2032009,2031997
2032011,2031997
2032018,2032016
2032025,2032023
2032032,2032030
2032034,2032030
2032041,2032039
2032048,2032046
2032050,2032046
2032057,2032055
2032059,2032055
2032061,2032055
2032063,2032055
2032065,2032055
2032067,2032055
2032069,2032055
2032071,2032055
2032073,2032055
2032075,2032055
2032077,2032055
2032079,2032055
2032081,2032055
2032083,2032055
2032085,2032055
2032087,2032055
2032089,2032055
2032096,2032094
2032103,2032101
2032110,2032108
2032112,2032108
2032114,2032108
2032116,2032108
2032123,2032121
2032125,2032121
2032127,2032121
2032129,2032121
2032136,2032134
2032138,2032134
2032140,2032134
2032142,2032134
2032144,2032134
2032146,2032134
2032153,2032151
2032160,2032158
2032162,2032158
2032164,2032158
2032166,2032158
2032168,2032158
2032175,2032173
2032177,2032173
2032184,2032182
2032186,2032182
2032188,2032182
2032190,2032182
2032192,2032182
2032194,2032182
2032196,2032182
2032203,2032201
2032210,2032208
2032212,2032208
2032214,2032208
2032216,2032208
2032218,2032208
2032225,2032223
2032227,2032223
2032234,2032232
2032236,2032232
2032238,2032232
2032245,2032243
2032247,2032243
2032254,2032252
2032256,2032252
2032263,2032261
2032270,2032268
2032277,2032275
2032284,2032282
2032291,2032289
2032298,2032296
2032305,2032303
2032312,2032310
2032319,2032317
2032321,2032317
2032328,2032326
2032330,2032326
2032332,2032326
2032334,2032326
2032336,2032326
2032338,2032326
2032340,2032326
2032342,2032326
2032344,2032326
2032346,2032326
2032353,2032351
2032360,2032358
2032362,2032358
2032369,2032367
2032376,2032374
2032383,2032381
2032385,2032381
2032387,2032381
2032394,2032392
2032401,2032399
2032403,2032399
2032410,2032408
2032412,2032408
2032419,2032417
2032421,2032417
2032428,2032426
2032434,2032432
2032436,2032432
2032438,2032432
2032445,2032443
2032447,2032443
2032454,2032452
2032456,2032452
2032458,2032452
2032465,2032463
2032472,2032470
2032479,2032477
2032486,2032484
2032488,2032484
2032495,2032493
2032497,2032493
2032504,2032502
2032506,2032502
2032513,2032511
2032515,2032511
2032522,2032520
2032529,2032527
2032531,2032527
2032533,2032527
2032535,2032527
2032537,2032527
2032544,2032542
2032551,2032549
2032558,2032556
2032565,2032563
2032572,2032570
2032574,2032570
2032581,2032579
2032588,2032586
2032595,2032593
2032602,2032600
2032604,2032600
2032606,2032600
2032608,2032600
2032610,2032600
2032612,2032600
2032614,2032600
2032621,2032619
2032623,2032619
2032625,2032619
2032627,2032619
2032629,2032619
2032636,2032634
2032643,2032641
2032650,2032648
2032657,2032655
2032664,2032662
2032666,2032662
2032668,2032662
2032670,2032662
2032672,2032662
2032674,2032662
2032681,2032679
2032683,2032679
2032690,2032688
2032692,2032688
2032699,2032697
2032701,2032697
2032703,2032697
2032705,2032697
2032707,2032697
2032709,2032697
2032711,2032697
2032713,2032697
2032720,2032718
2032727,2032725
2032729,2032725
2032736,2032734
2032738,2032734
2032740,2032734
2032747,2032745
2032754,2032752
2032761,2032759
2032763,2032759
2032765,2032759
2032767,2032759
2032774,2032772
2032776,2032772
2032778,2032772
2032784,2032782
2032786,2032782
2032793,2032791
2032795,2032791
2032797,2032791
2032799,2032791
2032806,2032804
2032808,2032804
2032810,2032804
2032812,2032804
2032814,2032804
2032816,2032804
2032818,2032804
2032820,2032804
2032827,2032825
2032834,2032832
2032841,2032839
2032843,2032839
2032850,2032848
2032852,2032848
2032859,2032857
2032866,2032864
2032868,2032864
2032875,2032873
2032877,2032873
2032879,2032873
2032881,2032873
2032883,2032873
2032890,2032888
2032892,2032888
2032899,2032897
2032901,2032897
2032908,2032906
2032910,2032906
2032917,2032915
2032924,2032922
2032926,2032922
2032933,2032931
2032935,2032931
2032937,2032931
2032939,2032931
2032946,2032944
2032953,2032951
2032955,2032951
2032962,2032960
2032969,2032967
2032971,2032967
2032978,2032976
2032985,2032983
2032987,2032983
2032989,2032983
2032991,2032983
2032998,2032996
2033005,2033003
2033007,2033003
2033014,2033012
2033016,2033012
2033018,2033012
2033025,2033023
2033027,2033023
2033029,2033023
2033031,2033023
2033033,2033023
2033040,2033038
2033047,2033045
2033049,2033045
2033051,2033045
2033058,2033056
2033060,2033056
2033062,2033056
2033069,2033067
2033076,2033074
2033078,2033074
2033080,2033074
2033087,2033085
2033095,2033093
2033097,2033093
2033104,2033102
2033106,2033102
2033113,2033111
2033120,2033118
2033122,2033118
2033124,2033118
2033126,2033118
2033128,2033118
2033135,2033133
2033142,2033140
2033144,2033140
2033146,2033140
2033148,2033140
2033155,2033153
2033157,2033153
2033164,2033162
2033166,2033162
2033168,2033162
2033170,2033162
2033177,2033175
2033179,2033175
2033181,2033175
2033188,2033186
2033195,2033193
2033197,2033193
2033199,2033193
2033201,2033193
2033203,2033193
2033205,2033193
2033207,2033193
2033214,2033212
2033216,2033212
2033218,2033212
2033220,2033212
2033222,2033212
2033224,2033212
2033226,2033212
2033228,2033212
2033235,2033233
2033242,2033240
2033249,2033247
2033256,2033254
2033258,2033254
2033265,2033263
2033267,2033263
2033269,2033263
2033271,2033263
2033273,2033263
2033275,2033263
2033282,2033280
2033289,2033287
2033296,2033294
2033298,2033294
2033305,2033303
2033307,2033303
2033309,2033303
2033311,2033303
2033318,2033316
2033320,2033316
2033327,2033325
2033329,2033325
2033336,2033334
2033338,2033334
2033345,2033343
2033347,2033343
2033354,2033352
2033361,2033359
2033363,2033359
2033370,2033368
2033372,2033368
2033374,2033368
2033376,2033368
2033383,2033381
2033385,2033381
2033392,2033390
2033399,2033397
2033401,2033397
2033403,2033397
2033405,2033397
2033407,2033397
2033409,2033397
2033411,2033397
2033413,2033397
2033415,2033397
2033417,2033397
2033419,2033397
2033421,2033397
2033428,2033426
2033430,2033426
2033432,2033426
2033434,2033426
2033441,2033439
2033448,2033446
2033450,2033446
2033457,2033455
2033464,2033462
2033466,2033462
2033473,2033471
2033480,2033478
2033482,2033478
2033489,2033487
2033496,2033494
2033503,2033501
2033505,2033501
2033512,2033510
2033519,2033517
2033521,2033517
2033528,2033526
2033535,2033533
2033537,2033533
2033544,2033542
2033546,2033542
2033553,2033551
2033560,2033558
2033567,2033565
2033574,2033572
2033576,2033572
2033583,2033581
2033585,2033581
2033592,2033590
2033594,2033590
2033596,2033590
2033598,2033590
2033600,2033590
2033602,2033590
2033604,2033590
2033606,2033590
2033613,2033611
2033620,2033618
2033627,2033625
2033629,2033625
2033636,2033634
2033638,2033634
2033645,2033643
2033647,2033643
2033649,2033643
2033651,2033643
2033653,2033643
2033655,2033643
2033662,2033660
2033664,2033660
2033666,2033660
2033668,2033660
2033675,2033673
2033682,2033680
2033689,2033687
2033691,2033687
2033698,2033696
2033700,2033696
2033707,2033705
2033714,2033712
2033716,2033712
2033718,2033712
2033725,2033723
2033732,2033730
2033739,2033737
2033741,2033737
2033748,2033746
2033755,2033753
2033762,2033760
2033764,2033760
2033771,2033769
2033778,2033776
2033780,2033776
2033782,2033776
2033784,2033776
2033786,2033776
2033793,2033791
2033800,2033798
2033807,2033805
2033809,2033805
2033811,2033805
2033813,2033805
2033820,2033818
2033822,2033818
2033829,2033827
2033831,2033827
2033838,2033836
2033845,2033843
2033852,2033850
2033854,2033850
2033861,2033859
2033863,2033859
2033870,2033868
2033872,2033868
2033874,2033868
2033876,2033868
2033878,2033868
2033880,2033868
2033882,2033868
2033884,2033868
2033886,2033868
2033893,2033891
2033895,2033891
2033902,2033900
2033904,2033900
2033911,2033909
2033913,2033909
2033915,2033909
2033917,2033909
2033924,2033922
2033931,2033929
2033933,2033929
2033935,2033929
2033937,2033929
2033939,2033929
2033946,2033944
2033953,2033951
2033955,2033951
2033962,2033960
2033969,2033967
2033976,2033974
2033978,2033974
2033980,2033974
2033987,2033985
2033989,2033985
2033991,2033985
2033993,2033985
2033995,2033985
2033997,2033985
2033999,2033985
2034006,2034004
2034008,2034004
2034010,2034004
2034017,2034015
2034019,2034015
2034026,2034024
2034033,2034031
2034040,2034038
2034047,2034045
2034054,2034052
2034061,2034059
2034068,2034066
2034070,2034066
2034072,2034066
2034079,2034077
2034086,2034084
2034093,2034091
2034100,2034098
2034102,2034098
2034104,2034098
2034106,2034098
2034108,2034098
2034110,2034098
2034112,2034098
2034119,2034117
2034126,2034124
2034128,2034124
2034135,2034133
2034142,2034140
2034144,2034140
2034151,2034149
2034158,2034156
2034165,2034163
2034167,2034163
2034174,2034172
2034176,2034172
2034178,2034172
2034180,2034172
2034182,2034172
2034184,2034172
2034186,2034172
2034188,2034172
2034195,2034193
2034197,2034193
2034199,2034193
2034201,2034193
2034203,2034193
2034205,2034193
2034207,2034193
2034209,2034193
2034216,2034214
2034223,2034221
2034230,2034228
2034232,2034228
2034234,2034228
2034236,2034228
2034238,2034228
2034240,2034228
2034247,2034245
2034249,2034245
2034256,2034254
2034263,2034261
2034270,2034268
2034272,2034268
2034279,2034277
2034281,2034277
2034288,2034286
2034295,2034293
2034297,2034293
2034299,2034293
2034301,2034293
2034303,2034293
2034305,2034293
2034307,2034293
2034309,2034293
2034316,2034314
2034323,2034321
2034325,2034321
2034327,2034321
2034329,2034321
2034336,2034334
2034343,2034341
2034345,2034341
2034352,2034350
2034359,2034357
2034361,2034357
2034363,2034357
2034365,2034357
2034372,2034370
2034379,2034377
2034386,2034384
2034393,2034391
2034395,2034391
2034397,2034391
2034399,2034391
2034401,2034391
2034403,2034391
2034405,2034391
2034407,2034391
2034409,2034391
2034411,2034391
2034418,2034416
2034425,2034423
2034432,2034430
2034434,2034430
2034436,2034430
2034438,2034430
2034440,2034430
2034447,2034445
2034454,2034452
2034456,2034452
2034458,2034452
2034460,2034452
2034462,2034452
2034469,2034467
2034471,2034467
2034478,2034476
2034480,2034476
2034487,2034485
2034494,2034492
2034501,2034499
2034503,2034499
2034505,2034499
2034512,2034510
2034514,2034510
2034521,2034519
2034528,2034526
2034535,2034533
2034542,2034540
2034549,2034547
2034551,2034547
2034558,2034556
2034560,2034556
2034567,2034565
2034569,2034565
2034576,2034574
2034583,2034581
2034585,2034581
2034587,2034581
2034594,2034592
2034596,2034592
2034603,2034601
2034605,2034601
2034612,2034610
2034619,2034617
2034621,2034617
2034628,2034626
2034635,2034633
2034637,2034633
2034644,2034642
2034646,2034642
2034648,2034642
2034655,2034653
2034657,2034653
2034659,2034653
2034661,2034653
2034668,2034666
2034670,2034666
2034677,2034675
2034679,2034675
2034686,2034684
2034688,2034684
2034695,2034693
2034697,2034693
2034704,2034702
2034711,2034709
2034713,2034709
2034715,2034709
2034717,2034709
2034719,2034709
2034721,2034709
2034728,2034726
2034730,2034726
2034732,2034726
2034734,2034726
2034741,2034739
2034748,2034746
2034755,2034753
2034762,2034760
2034769,2034767
2034776,2034774
2034783,2034781
2034785,2034781
2034792,2034790
2034794,2034790
2034796,2034790
2034803,2034801
2034810,2034808
2034817,2034815
2034824,2034822
2034831,2034829
2034833,2034829
2034835,2034829
2034837,2034829
2034839,2034829
2034841,2034829
2034843,2034829
2034850,2034848
2034852,2034848
2034854,2034848
2034856,2034848
2034858,2034848
2034865,2034863
2034872,2034870
2034879,2034877
2034886,2034884
2034888,2034884
2034895,2034893
2034897,2034893
2034899,2034893
2034901,2034893
2034903,2034893
2034905,2034893
2034912,2034910
2034919,2034917
2034921,2034917
2034928,2034926
2034935,2034933
2034937,2034933
2034944,2034942
2034946,2034942
2034953,2034951
2034960,2034958
2034962,2034958
2034964,2034958
2034966,2034958
2034973,2034971
2034975,2034971
2034977,2034971
2034979,2034971
2034981,2034971
2034983,2034971
2034985,2034971
2034992,2034990
2034994,2034990
2035001,2034999
2035008,2035006
2035010,2035006
2035017,2035015
2035024,2035022
2035031,2035029
2035033,2035029
2035035,2035029
2035042,2035040
2035044,2035040
2035051,2035049
2035053,2035049
2035055,2035049
2035062,2035060
2035069,2035067
2035076,2035074
2035078,2035074
2035080,2035074
2035082,2035074
2035084,2035074
2035091,2035089
2035093,2035089
2035100,2035098
2035107,2035105
2035114,2035112
2035116,2035112
2035118,2035112
2035125,2035123
2035127,2035123
2035134,2035132
2035141,2035139
2035143,2035139
2035145,2035139
2035152,2035150
2035154,2035150
2035156,2035150
2035158,2035150
2035165,2035163
2035172,2035170
2035174,2035170
2035176,2035170
2035178,2035170
2035180,2035170
2035187,2035185
2035189,2035185
2035191,2035185
2035193,2035185
2035195,2035185
2035202,2035200
2035204,2035200
2035211,2035209
2035218,2035216
2035225,2035223
2035227,2035223
2035234,2035232
2035236,2035232
2035238,2035232
2035240,2035232
2035242,2035232
2035244,2035232
2035246,2035232
2035248,2035232
2035250,2035232
2035257,2035255
2035259,2035255
2035261,2035255
2035263,2035255
2035265,2035255
2035272,2035270
2035279,2035277
2035286,2035284
2035288,2035284
2035295,2035293
2035297,2035293
2035304,2035302
2035306,2035302
2035313,2035311
2035315,2035311
2035322,2035320
2035329,2035327
2035336,2035334
2035338,2035334
2035345,2035343
2035347,2035343
2035354,2035352
2035356,2035352
2035358,2035352
2035360,2035352
2035362,2035352
2035369,2035367
2035371,2035367
2035373,2035367
2035375,2035367
2035377,2035367
2035379,2035367
2035381,2035367
2035383,2035367
2035385,2035367
2035387,2035367
2035389,2035367
2035391,2035367
2035398,2035396
2035400,2035396
